#METADATA SECTION 
#Type = Measurement 
#Mobile = false 
#Owner = Idira 
#Phenomenon = waterlevel 
#Phenomenon_Unit = cm 
#Sensor_no = 11

#unique_id longitude latitude status 
#GAUGING_STATION_501010 14.235220312059628 50.87576423112548 true
#GAUGING_STATION_501040 13.9329961861314 50.96447437430193 true
#GAUGING_STATION_550100 14.244613242052962 50.92842998727773 true 
#GAUGING_STATION_550190 14.133844648218808 50.94186451129637 true 
#GAUGING_STATION_550302 14.269691931001875 50.97101787879455 true 
#GAUGING_STATION_550390 14.21134715658831 51.028348553912714 true
#GAUGING_STATION_550490 14.046572253178677 50.88185608656877 true
#GAUGING_STATION_550560 14.108149231535268 50.88674713893094 true
#GAUGING_STATION_550620 13.97732671472615 50.91632870973011 true
#GAUGING_STATION_550710 13.979576936961205 50.83283735538427 true
#GAUGING_STATION_550810 13.993816585389949 51.022094948027565 true

#unique_id timestamp longitude latitude waterlevel
GAUGING_STATION_550710 322900 13.979576936961205 50.83283735538427 60.0
GAUGING_STATION_501040 330400 13.9329961861314 50.96447437430193 517.0
GAUGING_STATION_501010 330650 14.235220312059628 50.87576423112548 688.0
GAUGING_STATION_550190 330900 14.133844648218808 50.94186451129637 159.0
GAUGING_STATION_550100 331150 14.244613242052962 50.92842998727773 69.0
GAUGING_STATION_550302 331400 14.269691931001875 50.97101787879455 82.0
GAUGING_STATION_550810 331650 13.993816585389949 51.022094948027565 221.0
GAUGING_STATION_550390 331900 14.21134715658831 51.028348553912714 90.0
GAUGING_STATION_550620 332150 13.97732671472615 50.91632870973011 108.0
GAUGING_STATION_550490 332400 14.046572253178677 50.88185608656877 79.0
GAUGING_STATION_550560 332650 14.108149231535268 50.88674713893094 67.0
GAUGING_STATION_550710 332900 13.979576936961205 50.83283735538427 60.0
GAUGING_STATION_501040 340400 13.9329961861314 50.96447437430193 518.0
GAUGING_STATION_501010 340650 14.235220312059628 50.87576423112548 695.0
GAUGING_STATION_550190 340900 14.133844648218808 50.94186451129637 153.0
GAUGING_STATION_550100 341150 14.244613242052962 50.92842998727773 68.0
GAUGING_STATION_550302 341400 14.269691931001875 50.97101787879455 79.0
GAUGING_STATION_550810 341650 13.993816585389949 51.022094948027565 219.0
GAUGING_STATION_550390 341900 14.21134715658831 51.028348553912714 85.0
GAUGING_STATION_550620 342150 13.97732671472615 50.91632870973011 109.0
GAUGING_STATION_550490 342400 14.046572253178677 50.88185608656877 75.0
GAUGING_STATION_550560 342650 14.108149231535268 50.88674713893094 68.0
GAUGING_STATION_550710 342900 13.979576936961205 50.83283735538427 61.0
GAUGING_STATION_501040 350400 13.9329961861314 50.96447437430193 518.0
GAUGING_STATION_501010 350650 14.235220312059628 50.87576423112548 700.0
GAUGING_STATION_550190 350900 14.133844648218808 50.94186451129637 149.0
GAUGING_STATION_550100 351150 14.244613242052962 50.92842998727773 66.0
GAUGING_STATION_550302 351400 14.269691931001875 50.97101787879455 76.0
GAUGING_STATION_550810 351650 13.993816585389949 51.022094948027565 212.0
GAUGING_STATION_550390 351900 14.21134715658831 51.028348553912714 81.0
GAUGING_STATION_550620 352150 13.97732671472615 50.91632870973011 110.0
GAUGING_STATION_550490 352400 14.046572253178677 50.88185608656877 72.0
GAUGING_STATION_550560 352650 14.108149231535268 50.88674713893094 68.0
GAUGING_STATION_550710 352900 13.979576936961205 50.83283735538427 61.0
GAUGING_STATION_501040 360400 13.9329961861314 50.96447437430193 517.0
GAUGING_STATION_501010 360650 14.235220312059628 50.87576423112548 704.0
GAUGING_STATION_550190 360900 14.133844648218808 50.94186451129637 145.0
GAUGING_STATION_550100 361150 14.244613242052962 50.92842998727773 66.0
GAUGING_STATION_550302 361400 14.269691931001875 50.97101787879455 73.0
GAUGING_STATION_550810 361650 13.993816585389949 51.022094948027565 205.0
GAUGING_STATION_550390 361900 14.21134715658831 51.028348553912714 77.0
GAUGING_STATION_550620 362150 13.97732671472615 50.91632870973011 110.0
GAUGING_STATION_550490 362400 14.046572253178677 50.88185608656877 70.0
GAUGING_STATION_550560 362650 14.108149231535268 50.88674713893094 66.0
GAUGING_STATION_550710 362900 13.979576936961205 50.83283735538427 61.0
GAUGING_STATION_501040 370400 13.9329961861314 50.96447437430193 515.0
GAUGING_STATION_501010 370650 14.235220312059628 50.87576423112548 709.0
GAUGING_STATION_550190 370900 14.133844648218808 50.94186451129637 142.0
GAUGING_STATION_550100 371150 14.244613242052962 50.92842998727773 67.0
GAUGING_STATION_550302 371400 14.269691931001875 50.97101787879455 70.0
GAUGING_STATION_550810 371650 13.993816585389949 51.022094948027565 196.0
GAUGING_STATION_550390 371900 14.21134715658831 51.028348553912714 74.0
GAUGING_STATION_550620 372150 13.97732671472615 50.91632870973011 109.0
GAUGING_STATION_550490 372400 14.046572253178677 50.88185608656877 68.0
GAUGING_STATION_550560 372650 14.108149231535268 50.88674713893094 64.0
GAUGING_STATION_550710 372900 13.979576936961205 50.83283735538427 61.0
GAUGING_STATION_501040 380400 13.9329961861314 50.96447437430193 514.0
GAUGING_STATION_501010 380650 14.235220312059628 50.87576423112548 713.0
GAUGING_STATION_550190 380900 14.133844648218808 50.94186451129637 141.0
GAUGING_STATION_550100 381150 14.244613242052962 50.92842998727773 70.0
GAUGING_STATION_550302 381400 14.269691931001875 50.97101787879455 68.0
GAUGING_STATION_550810 381650 13.993816585389949 51.022094948027565 187.0
GAUGING_STATION_550390 381900 14.21134715658831 51.028348553912714 72.0
GAUGING_STATION_550620 382150 13.97732671472615 50.91632870973011 107.0
GAUGING_STATION_550490 382400 14.046572253178677 50.88185608656877 66.0
GAUGING_STATION_550560 382650 14.108149231535268 50.88674713893094 62.0
GAUGING_STATION_550710 382900 13.979576936961205 50.83283735538427 60.0
GAUGING_STATION_501040 390400 13.9329961861314 50.96447437430193 512.0
GAUGING_STATION_501010 390650 14.235220312059628 50.87576423112548 718.0
GAUGING_STATION_550190 390900 14.133844648218808 50.94186451129637 143.0
GAUGING_STATION_550100 391150 14.244613242052962 50.92842998727773 74.0
GAUGING_STATION_550302 391400 14.269691931001875 50.97101787879455 65.0
GAUGING_STATION_550810 391650 13.993816585389949 51.022094948027565 174.0
GAUGING_STATION_550390 391900 14.21134715658831 51.028348553912714 70.0
GAUGING_STATION_550620 392150 13.97732671472615 50.91632870973011 107.0
GAUGING_STATION_550490 392400 14.046572253178677 50.88185608656877 65.0
GAUGING_STATION_550560 392650 14.108149231535268 50.88674713893094 60.0
GAUGING_STATION_550710 392900 13.979576936961205 50.83283735538427 59.0
GAUGING_STATION_501040 400400 13.9329961861314 50.96447437430193 511.0
GAUGING_STATION_501010 400650 14.235220312059628 50.87576423112548 723.0
GAUGING_STATION_550190 400900 14.133844648218808 50.94186451129637 150.0
GAUGING_STATION_550100 401150 14.244613242052962 50.92842998727773 77.0
GAUGING_STATION_550302 401400 14.269691931001875 50.97101787879455 66.0
GAUGING_STATION_550810 401650 13.993816585389949 51.022094948027565 165.0
GAUGING_STATION_550390 401900 14.21134715658831 51.028348553912714 71.0
GAUGING_STATION_550620 402150 13.97732671472615 50.91632870973011 106.0
GAUGING_STATION_550490 402400 14.046572253178677 50.88185608656877 65.0
GAUGING_STATION_550560 402650 14.108149231535268 50.88674713893094 59.0
GAUGING_STATION_550710 402900 13.979576936961205 50.83283735538427 59.0
GAUGING_STATION_501040 410400 13.9329961861314 50.96447437430193 510.0
GAUGING_STATION_501010 410650 14.235220312059628 50.87576423112548 729.0
GAUGING_STATION_550190 410900 14.133844648218808 50.94186451129637 161.0
GAUGING_STATION_550100 411150 14.244613242052962 50.92842998727773 77.0
GAUGING_STATION_550302 411400 14.269691931001875 50.97101787879455 68.0
GAUGING_STATION_550810 411650 13.993816585389949 51.022094948027565 158.0
GAUGING_STATION_550390 411900 14.21134715658831 51.028348553912714 80.0
GAUGING_STATION_550620 412150 13.97732671472615 50.91632870973011 106.0
GAUGING_STATION_550490 412400 14.046572253178677 50.88185608656877 67.0
GAUGING_STATION_550560 412650 14.108149231535268 50.88674713893094 58.0
GAUGING_STATION_550710 412900 13.979576936961205 50.83283735538427 59.0
GAUGING_STATION_501040 420400 13.9329961861314 50.96447437430193 508.0
GAUGING_STATION_501010 420650 14.235220312059628 50.87576423112548 736.0
GAUGING_STATION_550190 420900 14.133844648218808 50.94186451129637 169.0
GAUGING_STATION_550100 421150 14.244613242052962 50.92842998727773 76.0
GAUGING_STATION_550302 421400 14.269691931001875 50.97101787879455 78.0
GAUGING_STATION_550810 421650 13.993816585389949 51.022094948027565 154.0
GAUGING_STATION_550390 421900 14.21134715658831 51.028348553912714 89.0
GAUGING_STATION_550620 422150 13.97732671472615 50.91632870973011 105.0
GAUGING_STATION_550490 422400 14.046572253178677 50.88185608656877 67.0
GAUGING_STATION_550560 422650 14.108149231535268 50.88674713893094 57.0
GAUGING_STATION_550710 422900 13.979576936961205 50.83283735538427 59.0
GAUGING_STATION_501040 430400 13.9329961861314 50.96447437430193 505.0
GAUGING_STATION_501010 430650 14.235220312059628 50.87576423112548 742.0
GAUGING_STATION_550190 430900 14.133844648218808 50.94186451129637 171.0
GAUGING_STATION_550100 431150 14.244613242052962 50.92842998727773 75.0
GAUGING_STATION_550302 431400 14.269691931001875 50.97101787879455 88.0
GAUGING_STATION_550810 431650 13.993816585389949 51.022094948027565 151.0
GAUGING_STATION_550390 431900 14.21134715658831 51.028348553912714 101.0
GAUGING_STATION_550620 432150 13.97732671472615 50.91632870973011 101.0
GAUGING_STATION_550490 432400 14.046572253178677 50.88185608656877 68.0
GAUGING_STATION_550560 432650 14.108149231535268 50.88674713893094 57.0
GAUGING_STATION_550710 432900 13.979576936961205 50.83283735538427 59.0
GAUGING_STATION_501040 440400 13.9329961861314 50.96447437430193 501.0
GAUGING_STATION_501010 440650 14.235220312059628 50.87576423112548 751.0
GAUGING_STATION_550190 440900 14.133844648218808 50.94186451129637 170.0
GAUGING_STATION_550100 441150 14.244613242052962 50.92842998727773 74.0
GAUGING_STATION_550302 441400 14.269691931001875 50.97101787879455 92.0
GAUGING_STATION_550810 441650 13.993816585389949 51.022094948027565 146.0
GAUGING_STATION_550390 441900 14.21134715658831 51.028348553912714 99.0
GAUGING_STATION_550620 442150 13.97732671472615 50.91632870973011 111.0
GAUGING_STATION_550490 442400 14.046572253178677 50.88185608656877 66.0
GAUGING_STATION_550560 442650 14.108149231535268 50.88674713893094 58.0
GAUGING_STATION_550710 442900 13.979576936961205 50.83283735538427 59.0
GAUGING_STATION_501040 450400 13.9329961861314 50.96447437430193 496.0
GAUGING_STATION_501010 450650 14.235220312059628 50.87576423112548 759.0
GAUGING_STATION_550190 450900 14.133844648218808 50.94186451129637 164.0
GAUGING_STATION_550100 451150 14.244613242052962 50.92842998727773 72.0
GAUGING_STATION_550302 451400 14.269691931001875 50.97101787879455 90.0
GAUGING_STATION_550810 451650 13.993816585389949 51.022094948027565 142.0
GAUGING_STATION_550390 451900 14.21134715658831 51.028348553912714 93.0
GAUGING_STATION_550620 452150 13.97732671472615 50.91632870973011 110.0
GAUGING_STATION_550490 452400 14.046572253178677 50.88185608656877 64.0
GAUGING_STATION_550560 452650 14.108149231535268 50.88674713893094 61.0
GAUGING_STATION_550710 452900 13.979576936961205 50.83283735538427 59.0
GAUGING_STATION_501040 460400 13.9329961861314 50.96447437430193 478.0
GAUGING_STATION_501010 460650 14.235220312059628 50.87576423112548 766.0
GAUGING_STATION_550190 460900 14.133844648218808 50.94186451129637 157.0
GAUGING_STATION_550100 461150 14.244613242052962 50.92842998727773 70.0
GAUGING_STATION_550302 461400 14.269691931001875 50.97101787879455 86.0
GAUGING_STATION_550810 461650 13.993816585389949 51.022094948027565 136.0
GAUGING_STATION_550390 461900 14.21134715658831 51.028348553912714 87.0
GAUGING_STATION_550620 462150 13.97732671472615 50.91632870973011 112.0
GAUGING_STATION_550490 462400 14.046572253178677 50.88185608656877 62.0
GAUGING_STATION_550560 462650 14.108149231535268 50.88674713893094 63.0
GAUGING_STATION_550710 462900 13.979576936961205 50.83283735538427 59.0
GAUGING_STATION_501040 470400 13.9329961861314 50.96447437430193 474.0
GAUGING_STATION_501010 470650 14.235220312059628 50.87576423112548 771.0
GAUGING_STATION_550190 470900 14.133844648218808 50.94186451129637 152.0
GAUGING_STATION_550100 471150 14.244613242052962 50.92842998727773 69.0
GAUGING_STATION_550302 471400 14.269691931001875 50.97101787879455 82.0
GAUGING_STATION_550810 471650 13.993816585389949 51.022094948027565 129.0
GAUGING_STATION_550390 471900 14.21134715658831 51.028348553912714 82.0
GAUGING_STATION_550620 472150 13.97732671472615 50.91632870973011 113.0
GAUGING_STATION_550490 472400 14.046572253178677 50.88185608656877 61.0
GAUGING_STATION_550560 472650 14.108149231535268 50.88674713893094 64.0
GAUGING_STATION_550710 472900 13.979576936961205 50.83283735538427 60.0
GAUGING_STATION_501040 480400 13.9329961861314 50.96447437430193 470.0
GAUGING_STATION_501010 480650 14.235220312059628 50.87576423112548 776.0
GAUGING_STATION_550190 480900 14.133844648218808 50.94186451129637 147.0
GAUGING_STATION_550100 481150 14.244613242052962 50.92842998727773 69.0
GAUGING_STATION_550302 481400 14.269691931001875 50.97101787879455 81.0
GAUGING_STATION_550810 481650 13.993816585389949 51.022094948027565 124.0
GAUGING_STATION_550390 481900 14.21134715658831 51.028348553912714 78.0
GAUGING_STATION_550620 482150 13.97732671472615 50.91632870973011 113.0
GAUGING_STATION_550490 482400 14.046572253178677 50.88185608656877 60.0
GAUGING_STATION_550560 482650 14.108149231535268 50.88674713893094 62.0
GAUGING_STATION_550710 482900 13.979576936961205 50.83283735538427 60.0
GAUGING_STATION_501040 490400 13.9329961861314 50.96447437430193 465.0
GAUGING_STATION_501010 490650 14.235220312059628 50.87576423112548 781.0
GAUGING_STATION_550190 490900 14.133844648218808 50.94186451129637 144.0
GAUGING_STATION_550100 491150 14.244613242052962 50.92842998727773 72.0
GAUGING_STATION_550302 491400 14.269691931001875 50.97101787879455 86.0
GAUGING_STATION_550810 491650 13.993816585389949 51.022094948027565 121.0
GAUGING_STATION_550390 491900 14.21134715658831 51.028348553912714 75.0
GAUGING_STATION_550620 492150 13.97732671472615 50.91632870973011 112.0
GAUGING_STATION_550490 492400 14.046572253178677 50.88185608656877 59.0
GAUGING_STATION_550560 492650 14.108149231535268 50.88674713893094 60.0
GAUGING_STATION_550710 492900 13.979576936961205 50.83283735538427 60.0
